065AD285-ADA5-45BF-A11D-03A144B2F2B7,Nicolina
E4F6CF58-EF42-4018-8B8B-03ABE51F26C9,Canta
07881E1A-B965-4B0F-8E3B-03AC9DA0FB9D,Canta
7AF2CA9D-DC20-49A3-882F-03D73A420006,Nicolina
79A95095-1DDF-4EEC-BF1C-03DD39BC8C98,Nicolina
FCC5F5AE-7403-41A7-AB1A-03E00739161A,Copou
A5026561-FD12-463B-AD2B-04020AA16F34,Cug
19A8308A-988B-432E-AE90-0408BB273A0A,Bucium
69CED62F-50F2-4750-B18F-04164559F9CD,Nord
12BA772D-D9C3-4A97-9EA6-0428ECD54C49,Cug
FFF4E923-72E2-430B-B59D-0429DD144129,Tatarasi
61DE3E89-58F3-43F0-9C9D-042AC9DA5ED0,Tatarasi
2CDE83C7-78C6-4B2A-BE09-042CCEF5C627,Frumoasa
ED5EADE7-6C6B-4C70-AE5A-0432C9A449F7,Pacurari
5E992AED-7C6D-4B3E-9AA7-043389FA8942,Valea Adanca
CCD0D730-D5F1-4345-9EA7-04492232F6F6,Nicolina
8E6F2009-7AF9-4F1D-9050-0456A88E2C36,Copou
3B56F75A-A96F-4ABA-801C-0463DDC6716C,Tudor Vladimirescu
1B24247F-5714-4C23-94A0-046543EA5C2D,Podu Ros
81D525E1-E7E6-476B-8273-046CC9C36104,Nicolina
7FE228D0-8433-4667-9725-047369AB7F53,Nicolina
28850FAE-4EB6-4328-9947-047881B2B8AB,Aeroport
5322B112-9731-468A-8B64-047B078058F4,Pacurari
2E736D55-2527-4445-9B75-048A2B2E4A82,Cug
13A92D56-12EB-4E80-A6CD-049EF0CD1D4A,Copou
7F631AB8-A754-4C63-8C40-04A2E8E3AB5B,Podu Ros
F745B8E8-8B9D-4715-BC45-04A86766A3DB,Bucium
DE1467D3-B54F-468D-9BB0-04B899A8E1A9,Copou
EB789E49-3E47-47D7-853E-04BDAE5AE613,Nicolina
D126D585-CE72-463E-A270-04CF776EA284,Bucium
0B9E622A-AEF2-46C9-9CAA-04F46876407C,Pacurari
958E4443-996D-4EAB-9A73-050D0A365AFE,Tudor Vladimirescu
DBC38861-7078-49DD-91BA-0540144B6FA3,Miroslava
B30784E3-1E96-4872-8942-055339AD6590,Nicolina
81A3F07D-15E4-4F6B-B0BE-05676447C37E,Alexandru cel Bun
22AA9F94-A27D-47CA-83C4-056B38B2705F,Cug
2242C5E9-CF47-489E-937E-0572D389EC1B,Alexandru cel Bun
897641D6-96CC-4BE2-8E97-05753DEDBEFD,Aeroport
86F40AB4-E8CB-4E9D-B1C4-0584583E12A8,Pacurari
621F13AB-EA2B-4FD5-8FC8-05853C3B17DB,Miroslava
F6E2F90F-B4DE-4B46-97C7-058B0027551F,Mircea cel Batran
B946813B-A5D8-46EE-BFCF-05A2EC8B5829,Copou
702709DA-A2AD-4C1C-BE2C-05A7C01EC4A8,Tudor Vladimirescu
92445F5A-D5CE-4015-962C-05B15A05C19D,Frumoasa
D559993B-0334-444E-8714-05C937BAB4D7,Copou
1C3DA86C-DA07-4EAC-865F-05C940035E9E,Podu Ros
BDFB999F-9F35-4702-9306-05CAF02E11F6,Cug
FE8AC004-8B9F-4589-A1B7-05CF5D073FC4,Bucium
DF2364AC-31C9-467F-A189-05DA9B947907,Cug
7E56F49D-1514-4983-BBDA-05F2F87E6436,Valea Adanca
E1AAEF00-9377-4512-9306-05F9EA5692F1,Ultracentral
BA3C4AA3-5954-4C52-9FE3-060BA614E83B,Tudor Vladimirescu
57E0C465-C603-4C1D-92A8-060BEC119E6C,Tatarasi
457BC200-0B2E-4E82-9867-060E16405D17,Cug
10C2D2DD-3BE6-46DC-8738-060F8D4A8E2A,Alexandru cel Bun
77617B42-72B6-4A4D-BCD6-06109E65C1A9,Palat
9AA601B5-4ECC-45AF-8F31-061A25154331,Tatarasi
6A182F75-9DD7-4440-AC9C-0620900FEB70,Tatarasi
544A2941-BD47-48C0-A4F1-0638F4BA208D,Tudor Vladimirescu
F1C8F010-096D-4173-984B-06469C48EF75,Valea Adanca
C5BDB612-1487-479C-AE90-0657C5B5874B,Canta
7426E691-3A49-4C61-971A-0663F32AC823,Cug
3F0E66F2-BDED-4F04-A264-0675521D8170,Tatarasi
280AECD2-0C59-4C00-990D-06796DB0261F,Tatarasi
1397A432-0432-4A6E-9083-06859C434AE6,Tatarasi
2A2A0585-0CEA-47E3-A69A-068DD5DA420E,Frumoasa
E84D2239-4DE7-4C71-ACCA-068E7CDF2604,Tatarasi
56D815E1-634D-4F81-AD04-06A2A5F86A52,Bicaz
67BB0DEE-CE5C-435E-9D8B-06B0034BB368,Copou
0D52BBE5-AE31-4E5F-B854-06B14D54B872,Podu Ros
CA8E9F6E-13FA-45F4-BB98-06B8815C4B76,Tatarasi
C972893B-542B-400A-B1D5-06C045A729F3,Pacurari
6FFA9970-D3B1-4949-A7D8-06C9D571AC52,Nicolina
A6F99287-9928-4D21-A0E5-06CD6BE39706,Tatarasi
E1D98762-F2B9-44E5-A175-06D3C75CF0AC,Bicaz
51DCA46C-D715-4C84-8CB4-06EEAE261980,Tudor Vladimirescu
F012C23C-748E-4778-86DF-0702C0A4602D,Pacurari
7C2E7935-6EE5-470B-AF05-07089BBC7F62,Podul de Piatra
65985649-F181-46BB-B8BC-07278BE2DDC6,Frumoasa
9D3AFFA2-7062-4236-8CB4-072960B94215,Bularga
3BAB578C-D3B9-4817-884B-072E118F7E28,Cug
930C099E-95B9-4BF8-BE48-0735A8A734F0,Pacurari
FAD5B07F-136E-4B2F-A9F0-0742B75A8BAC,Pacurari
F5B76C23-F5E7-4311-B3CB-074488F53123,Podu Ros
6D02950F-52F6-4437-8E80-0757AB6AF2B0,Nicolina
5856CC73-A4A2-42EB-9352-075AA232F538,Copou
9ED472BB-7370-40D4-A515-0761B8C98EAF,Nicolina
1176978E-2CC7-4BCD-A108-07682BF50771,Nicolina
3E1F3187-B800-46F8-BE75-0772C156DE68,Tatarasi
D69F373A-42DB-4B6D-8E81-0794927EF34C,Centru Civic
BC94944A-53FD-4BD0-8978-07ABAC11A619,Pacurari
98E37B4E-6303-4A88-99F8-07B0DB8A5DB0,Podul de Piatra
5FBD2D9D-0CDE-4E47-9CDC-07C05B723E30,Tudor Vladimirescu
CCAA6C6B-5A59-4DA7-B0C0-07C16269F3D9,Tatarasi
A02484AF-CADB-4D64-AE5A-07CF7BFB06C6,Tatarasi
D1D4AA7E-5DA5-48E8-853E-07E409E224CD,Nicolina
AD5EC87A-A781-41B3-9160-07EF92ABDA62,Pacurari
C5DBD673-09A0-476F-95E6-08090BF342D1,Podu Ros
901C1206-C084-4350-9D84-080D1680E8B3,Tatarasi
09D49F9C-223B-4F08-BDFE-08125815F88B,Aeroport
AE8EAEA8-C564-4471-8627-0814F866364F,Tudor Vladimirescu
B7452425-BA10-48FD-801A-081788271BBD,Tatarasi
23D7BD51-D48C-4380-9A67-081B987851E0,Tudor Vladimirescu
D637F9D0-3ED8-4694-84CB-081DAC63F94A,Pacurari
A52E289F-49EF-4177-9D9B-08271409EF14,Miroslava
72F1313C-1419-432B-80A5-082B634FE210,Valea Adanca
1822E5D9-971C-4FAA-BA83-083713A1AA28,Tatarasi
0FE8539F-ECC2-48E7-BE5D-083D2D808805,Valea Adanca
24E1683B-F4AD-4718-ACF3-0846F4F803DB,Nord-Est
B48810EA-61CB-40AA-9213-084F076452F9,Nicolina
85517A91-5A77-46BE-BA07-08507CCAF1EB,Cug
62B8E396-0A42-4A7B-9072-086398E80675,Galata
78FCF60B-C2DB-41C4-BA7A-0876D5F85F1C,Moara de Vant
C2C4628D-6465-4DE1-94B7-087B69E72BBF,Valea Adanca
2DC9886E-DEF3-491C-8595-088C6B0A271F,Copou
5D3BCA03-67B8-43E9-B2A0-088F077A5C32,Bicaz
70C571BC-7E45-4800-B2A4-089C32D5F6EC,Frumoasa
72888DBF-E24C-4B10-95BA-08A62FEC1FFB,Nicolina
77AB928E-98D2-4A22-8C25-08A8E522786E,Copou
853B532C-304A-454A-A47B-08C2042A767E,Pacurari
113254F0-495C-4AB4-B550-08C23B9F4DB5,Cug
7F99F83A-767A-432E-9CF3-08CD006CA694,Cug
5A4E34A6-FD0E-4AB4-A09B-08CFA942C5EE,Alexandru cel Bun
B6E7BF4B-0789-4D24-BAF5-08D93D4C701C,Alexandru cel Bun
C04C1089-A44D-487D-A21F-08E7B3F26994,Bucium
8CA27790-A7E0-4AAB-AD5E-08E7F4FCA213,Gara
99474A5A-08E0-4A98-9367-08EC67DDA9AC,Pacurari
F7F94BDC-0B0E-4829-A4C0-08F9000CE4B1,Alexandru cel Bun
EC229F07-6749-47BF-9333-090A8698F916,Nicolina
EB461009-C9FA-4DD6-9C7C-091555885129,Pacurari
77857603-452E-4E9A-B4DA-091EE7ACF026,Miroslava
D61520E6-3C44-4304-A73A-09288B77D4E3,Nicolina
9A32C1BE-086C-401A-910E-09356BC906D3,Pacurari
71A156B7-51EC-459E-9A61-093AF725A455,Pacurari
64D18205-40E7-447B-B0DA-093B80F2BEB2,Cug
F2207E0B-4540-4D95-9749-0944C75777E3,Gara
1B6C2BFC-F2ED-4082-9621-09452DC1359E,Podu Ros
7A2DAB05-62F1-443E-81EE-094B8834A79F,Cug
FD3CA209-706E-4B12-B3AB-095D61C550C3,Lunca Cetatuii
A93E9188-634E-48DD-8D37-095FB2EAF359,Pacurari
564FCAF3-9A08-4F7E-816F-0974582586B3,Cug
2E0EBFAE-0E47-48E1-B84F-09764A1C8ED4,Pacurari
FD882CB6-7BAF-495A-B9D6-0989C8CE240B,Nicolina
860B3E8E-93AE-4B69-880F-0990CCB45A7D,Bucium
6804F501-0314-41E3-8727-09971C4577A3,Tatarasi
C691B6F7-6C7A-4517-8BAB-09A4186A2595,Miroslava
B6959616-E84B-4810-BDA6-09BEF3FBDCDC,Frumoasa
DECC688E-45A2-4B4E-A4E3-09CC8B935866,Mircea cel Batran
39DD1C7D-8DD8-48F8-B3B2-09F8BD8A8492,Bucium
79D544DA-38AA-45F1-9B78-09FF077D1FAF,Popas Pacurari
9E4913C8-97BD-4A3E-8B12-0A0540DF8666,Vest
A2496A69-518A-4524-B25A-0A1D4B265EB4,Nicolina
B9DB7A7A-F3A1-4776-ACAC-0A40146324A7,Cug
4316CAF3-D490-4A90-A572-0A427CC6BBD3,Nicolina
17C26AB8-D208-4F66-BBE7-0A4FBDE8D870,Nicolina
E723B250-E739-4AB0-813B-0A5730681256,Canta
D27760B7-A70A-4DA8-A3A7-0A5D1FADB392,Pacurari
308F62EE-012A-46D0-9043-0A95227A1893,Cug
1A329E14-9E6E-450F-BD51-0AA876E6513C,Podu Ros
9DCC044E-FA0D-400E-AF2A-0AB124096161,Pacurari
C66CB6BD-CEE6-4CD9-9FC9-0AC846A5190C,Cug
06745555-B70B-4D22-9CC4-0AC8A720DE1E,Copou
5E1AAEF3-47AD-4005-A86C-0ACB1BC8DF16,Gara
95EF69E4-E57F-411C-BF0C-0AEB491B8987,Alexandru cel Bun
328F6854-A188-4255-8158-0AFB1F3D06EB,Popas Pacurari
AD2A88F8-2DF2-450C-A813-0B08FC7546B4,Cug
7FF00500-6516-4EE6-851E-0B0D1C4AC0ED,Nicolina
94D43321-1F17-4317-908B-0B138894EFE6,Pacurari
13985A99-C6E7-4E99-9A19-0B142EF78289,Zimbru
650F6723-A327-4278-A09D-0B409CA1E2EC,Copou
68EFF636-EB37-433F-91FA-0B4698386D08,Tudor Vladimirescu
F3F328D1-E36F-4C00-AB13-0B47241464F0,Popas Pacurari
626769D1-6A9E-4CF0-B205-0B492AEB678A,Cug
CF70C722-3781-40D0-AB7E-0B56FD33E6AF,Pacurari
E4E3CDFF-3E46-45F1-80C4-0B5E2AF87899,Alexandru cel Bun
C63FFE12-BBA6-47A3-86DB-0B698CDB41EC,Tudor Vladimirescu
B9C8B2CF-B829-4916-9005-0B7449B4A6B2,Podu Ros
ED2F0B1B-632A-4D6B-923A-0B7CF3B5B186,Alexandru cel Bun
50B6F01D-D69C-4621-A4C1-0B7D072E7B08,Alexandru cel Bun
23A4607E-1F0D-4343-87C1-0B8500FE2764,Popas Pacurari
ABD6A4C4-989D-4DE7-89B7-0B979E0484F5,Centru Civic
F6003D49-C1F0-48F2-B8C4-0B9A456BAE3E,Cug
EF948C15-8E12-4F38-BF11-0BA3A90217ED,Cug
8BD93C8E-D359-4765-AD70-0BA3CEFD4685,Tatarasi
84F512F5-1910-4564-9133-0BAB577388B7,Tudor Vladimirescu
481E278B-02DB-4A08-98EC-0BABB443CCBF,Alexandru cel Bun
3B2A09B2-7640-48AF-A1C5-0BAE3B12878C,Pacurari
CB5C829E-70B1-4A95-96C4-0BB0D8B6FE00,Copou
97C3900B-21FF-49C8-B252-0BC4D2B36498,Valea Adanca
3208A44E-4869-4AD1-8984-0BCCE644E12C,Cug
CA05FE7C-89F2-4BF9-9B98-0BE3F2146596,Cug
BF97E069-9754-4378-B06B-0BE4A61CDCEB,Tatarasi
6CB5E7F2-2CC0-4639-B47D-0BE99F58081A,Bucium
6FBB39CF-F685-4E98-AA27-0BEE2F2654F6,Podu Ros
4B89CC31-AF16-4671-B2F1-0BEEA3F7314C,Valea Adanca
2898971D-F993-4F71-8885-0BF869427DCC,Pacurari
6FC34296-FCFA-421B-A66D-0C23F3D04898,Podu Ros
43D5AF6C-4942-4EC8-B7C8-0C25F503C832,Nicolina
A4DF8A78-1CB7-4ACD-9D8D-0C313444F010,Cug
D44D50D8-0D25-4BC5-B794-0C400CD73CA1,Vest
E55C17C0-C4FD-415B-AB90-0C473DD5BD25,Tatarasi
68A9C069-7606-454B-A390-0C52E19042D6,Tatarasi
9A10E8F1-60E0-4B8A-8090-0C68F443D74E,Pacurari
81374D60-021C-4C75-9F47-0C93CC725A14,Valea Adanca
ACC378EA-5597-402E-BD73-0C94D5D87D91,Frumoasa
4E06F0F8-7E86-42DE-89B2-0CB341F90295,Pacurari
D3558C7E-CE0E-411A-869D-0CB8606C80E5,Nicolina
F304BD22-307A-4D81-B1A7-0CB9086B3170,Canta
A2D8844D-3B3A-499B-8D7C-0CBCDC77B454,Nicolina
38F1F05F-D12E-46FD-95EF-0CC748F0E903,Pacurari
BB7EE01E-CAF6-4459-805D-0CD5E1EAF0C1,Pacurari
622AB1CB-7A0D-416F-AD46-0CDFC930B3C4,Tatarasi
F1304122-956D-4886-A292-0CFAECE680CA,Copou
26FB02C7-F64F-4758-8EE6-0CFE7496D09A,Tudor Vladimirescu
8C8AA4BE-AB24-4900-AC1C-0D07AAC4AAA1,Cug
5DE133C1-8AB5-44DF-BE8D-0D15AB42CCF7,Tatarasi
4341D3FD-CB02-4B2A-9072-0D2417CF3B0A,Bucium
EFC5F1CC-159A-407C-9C80-0D32FB680732,Cug
8B85CA7E-08D9-435D-9DC9-0D384FEDB377,Cug
6CA164B3-3E26-4A2D-ABEB-0D3EB9E4FA33,Copou
CEDC68D1-EECA-4FC1-A645-0D435D351A96,Zimbru
EB8D0BC0-F34E-4D48-8CAA-0D4606FC4513,Sararie
8290C7AD-5078-48A9-89B6-0D49952D5E5C,Podu Ros
83D006F8-C9DE-4F4A-AD83-0D4E19DFC9AE,Tatarasi
E172CF26-2106-4947-88F7-0D55A661FF80,Podu Ros
ABC17C93-A20D-4247-AAE6-0D778181E1D2,Frumoasa
4918B185-4B13-4756-8092-0D81007AC290,Popas Pacurari
0BB32A04-9490-4FA7-A426-0D9BCE8AF7C0,Cug
34E02835-008A-4CFA-BBA7-0D9F9B212021,Pacurari
B1206E05-4298-46AA-95B8-0DA639FE077E,Centru Civic
34F6212F-9099-4F3C-8872-0DCED8CAB6C9,Aeroport
5F57437A-4A23-4061-94C1-0DD42B8EEFE9,Vest
B29B92FE-875F-4599-8B6E-0DE5B7FAD15C,Centru Civic
BDEFFCDC-5FF2-45F8-9423-0DEB04C95914,Granit
7EDC1D26-B4D5-4309-91A1-0DF4D11C502D,Cug
3169B770-A8D9-44B6-A0F7-0DF7A2B17677,Moara de Vant
76290285-8698-46C9-852D-0DF7DABB3244,Tatarasi
A501AB94-F45E-413B-9509-0E024AC9A1EA,Galata
FA9CF452-5EC1-4678-98BB-0E0B8C8809B4,Bucium
FC3F0C69-5E5C-428F-9884-0E0C604534FF,Metalurgie
53A78D3C-671B-4792-8BF4-0E17DD7818AA,Cug
8112F69B-0FBB-41C4-817C-0E1F4E4657BB,Cug
B55D5968-7B6E-4A08-9752-0E2DCF783DBD,Alexandru cel Bun
70003920-E3A3-43FF-B971-0E31CAF0A40F,Bicaz
DB7645D1-20A5-4119-BC82-0E34B2C2E8EA,Valea Adanca
E0CEEFA1-5BBA-4A42-A130-0E3CB2753592,Tatarasi
E79F4624-AAAC-4E69-B6A2-0E3FB8A29BB6,Copou
4E88F35F-A6BD-4F86-9796-0E40702F3989,Tudor Vladimirescu
BCFEE534-0B4A-490F-8105-0E4EBBDA7A32,Alexandru cel Bun
E45323A4-E9B5-4CD7-A4CE-0E582B4097D2,Tatarasi
8AC9EC7C-7209-469B-AE3C-0E5D80213105,Alexandru cel Bun
06BFA15F-C57D-485A-A5E2-0E69CFF7F85C,Copou
C1CD6456-06D7-4203-AECC-0E72B43A45DB,Miroslava
82AD60DD-5997-4C12-809E-0E7469D2F184,Canta
789513D3-D9B3-401F-AEB5-0E7EFC8154C3,Aeroport
1B6AFE53-1022-4350-9E39-0E8842009ADB,Cug
C38BA040-19C3-4471-BA38-0E9E3049E6EA,Nicolina
121C79EC-FB0C-42C4-B712-0EA95C137B3F,Pacurari
CBDF3BAC-E98C-4626-A8DE-0EBC19FD5245,Frumoasa
8AEB433F-CD7E-459B-BCC6-0EF8BDE914AC,Alexandru cel Bun
77BCDBAF-1709-47CB-AAAE-0EFBACF86763,Nicolina
AB779FF9-F717-4E57-89DB-0EFED03CF3F7,Alexandru cel Bun
D1A01A9B-43FB-4F0B-B555-0F3164C00BEF,Valea Adanca
545F6CA8-FDED-42B9-AA2F-0F425CD01417,Valea Adanca
4CA4DAA8-99E8-464D-AB97-0F5A1BC39C4B,Pacurari
4A9B7C23-E822-40CB-993E-0F5D2B9B8A94,Bicaz
C8B418BD-1932-4B7B-A6F5-0F5E976B3A12,Tudor Vladimirescu
92410DB1-7ED7-4283-82A1-0F5F8F0A9ED2,Vest
BA673776-5F3F-48CD-92DA-0F759830982F,Tatarasi
5FD4E14B-4671-4E7D-8D1E-0F95A9959544,Cug
F6AFCC58-07E4-4DCD-9773-0FB2090C6A3A,Valea Adanca
F6BDF41F-38C2-448B-8F53-0FC7A9A84FD3,Cug
E9FEC081-5B13-42B7-A0A2-0FC9256C719B,Pacurari
57D85171-7B89-4AF9-B7EF-0FC9AAB1E17F,Podu Ros
82785D2F-29FB-495C-B38E-0FCA6ED21E6F,Aeroport
D342E5E0-6C8D-47DF-9AA1-0FD2FAEE5712,Alexandru cel Bun
E45326A4-32DF-4265-884F-0FF9ADDA11CA,Baza 3
E233394F-4A35-4526-994D-100696E5BB54,Tudor Vladimirescu
F3E31F5E-8DA8-4565-8B75-100C991E567F,Podul de Piatra
A03CBF69-44F8-4A60-92E0-1020C84C1A19,Galata
365D93E2-79C7-4295-BB30-1023C7015119,Pacurari
C293E894-5F5C-41EA-B084-102466F82C93,Nicolina
EFA69EFF-3F65-4D2F-9C9C-1030D37D1F6B,Copou
29A5159B-9957-4D89-B6A5-10357376870E,Aeroport
AD679C18-F898-4400-83DA-10465984467E,Nicolina
F57EC450-BDEB-418A-8FB0-105AF722AA48,Bucium
5F370B72-875C-4BAE-9FF5-105E06B8AFD9,Valea Adanca
7F0FAD6E-FF2E-4F6A-8F5D-10660F55A079,Tatarasi
D977E100-8238-4615-B089-107BADECB0B8,Frumoasa
F1D68B94-01AF-4F74-A9BB-1084B8317440,Popas Pacurari
07F886AA-9257-4386-9A23-10874B906F0E,Aleea Tudor Neculai
CB5D0EC1-77B6-42FF-B75B-1091D0952241,Podu Ros
54A3DB33-1CCD-4D08-9F86-109679302BE6,Cug
2F036E8C-1D75-4D4A-94AD-10BE08FA3684,Mircea cel Batran
0F4A5ED9-F72E-4770-A36E-10C999AFF3CE,Pacurari
13FF488F-5600-4444-8E31-10DDE4FED14A,Podu Ros
962D7CBE-899A-4B14-8097-10E5A4975224,Podu Ros
D1CDED2C-8FBE-4ED4-B29E-10EC3039AD10,Nicolina
353F21D3-E66F-4E32-90F5-10EF54DA6D68,Tudor Vladimirescu
E3C77C55-3F37-4B31-9642-10F8362CD9AD,Nicolina
A92D2E26-DA4E-4518-BDD2-10FDBF5AF9A4,Gara
1271B327-2C87-4F68-8620-1106AD13B4F1,Zimbru
73136094-E4D1-495D-91A9-110D0869EDDD,Bucium
821E78CF-56F9-42EB-92E9-1142ECCAFA08,Zimbru
2D3D94FB-6F17-4BC9-8139-1145981E3AFA,Alexandru cel Bun
261AD143-08CA-4D56-BB55-115C4CA9BDAF,Galata
35906E73-3EF3-47C3-91A6-11643BC2AE16,Nicolina
55855189-3BE8-4D94-BC2F-1165FBB1811C,Copou
F41F6A08-5738-4382-A3FF-116802C80D4E,Nicolina
4F1590D7-DC42-4CA3-AF72-116E0F46C1AD,Nicolina
2AB4A7B6-192A-491C-AC48-118D876E0FA7,Valea Adanca
F6803E28-D884-45EB-841D-11908C02DCF1,Popas Pacurari
EDB90B08-DB21-4C39-A1A5-11A5E7DD2A82,Popas Pacurari
30F0217B-1793-4D11-8071-11D300500B25,Nicolina
F19050FE-2EC9-46E9-81C0-11EE572DFAA5,Popas Pacurari
90AEE260-1C70-4B8E-A8EF-11F275156618,Frumoasa
4AA35265-7C21-42E5-BD4E-11FB406AD36F,Pacurari
55A3E03D-3C62-4380-8451-120082ECE7DA,Nicolina
DB4653F6-3407-470E-9259-120B80509B2D,Pacurari
D2F6E428-3303-450F-921A-121BB6B943E7,Podu Ros
39EC8255-0FB4-4F45-A4C0-121D56B91651,Copou
1FA243E9-EBE6-45C9-A81E-12218FB2FC56,Bd.Independentei
4583B818-897F-4981-9EA0-12331C9B79C4,Galata
0609A127-7792-4020-9EA8-123F8A126587,Pacurari
6D26BB6F-48A1-4409-B167-1241E3AA3463,Nicolina
C33CD291-2469-43C7-A2CB-124C464013A1,Tatarasi
3B2C77B9-E23F-43A9-B888-125FDD5989E5,Moara de Vant
F038EA00-28D3-4F8B-A203-12689EAA0528,Nicolina
708F1E37-4C0C-4FAB-97C7-1268A003C685,Alexandru cel Bun
C49DB52C-8FB0-4FDA-A669-127749734AEE,Pacurari
2F97DCCF-E6A1-41DC-B275-12944A2F15A6,Tatarasi
3E2AAAB1-7FC1-4EF3-AD4F-12A02F4FF23E,Dacia
CDB6F989-811A-4583-910F-12C6C604163F,Podu Ros
5512360E-5C3A-46C7-A090-12C716F266CE,Pacurari
AD755FD3-5120-44A0-B45F-12C8D02A1E2D,Copou
269A58B8-5120-44B2-A7C3-12CB3892BC87,Bucium
